epoch,ts_ns,duty_a,duty_b,duty_c
1316,65700000,0.892480,0.533194,0.299326
1318,65800000,0.890758,0.537501,0.296741
1320,65900000,0.888987,0.541813,0.294200
1322,66000000,0.887165,0.546131,0.291704
1324,66100000,0.885295,0.550454,0.289252
1326,66200000,0.883375,0.554780,0.286845
1328,66300000,0.881407,0.559109,0.284484
1330,66400000,0.879390,0.563441,0.282168
1332,66500000,0.877326,0.567775,0.279899
1334,66600000,0.875213,0.572110,0.277677
1336,66700000,0.873054,0.576445,0.275501
1338,66800000,0.870847,0.580780,0.273373
1340,66900000,0.868593,0.585114,0.271292
1342,67000000,0.866293,0.589447,0.269260
1344,67100000,0.863947,0.593777,0.267275
1346,67200000,0.861556,0.598105,0.265340
1348,67300000,0.859119,0.602429,0.263453
1350,67400000,0.856637,0.606748,0.261615
1352,67500000,0.854111,0.611062,0.259827
1354,67600000,0.851541,0.615371,0.258088
1356,67700000,0.848927,0.619673,0.256400
1358,67800000,0.846270,0.623969,0.254762
1360,67900000,0.843569,0.628256,0.253174
1362,68000000,0.840827,0.632535,0.251638
1364,68100000,0.838043,0.636805,0.250152
1366,68200000,0.835217,0.641066,0.248718
1368,68300000,0.832350,0.645315,0.247335
1370,68400000,0.829442,0.649554,0.246004
1372,68500000,0.826494,0.653781,0.244725
1374,68600000,0.823507,0.657996,0.243498
1376,68700000,0.820480,0.662197,0.242323
1378,68800000,0.817414,0.666385,0.241201
1380,68900000,0.814310,0.670558,0.240132
1382,69000000,0.811169,0.674716,0.239115
1384,69100000,0.807990,0.678858,0.238152
1386,69200000,0.804774,0.682984,0.237242
1388,69300000,0.801522,0.687093,0.236385
1390,69400000,0.798234,0.691184,0.235581
1392,69500000,0.794911,0.695257,0.234831
1394,69600000,0.791554,0.699311,0.234135
1396,69700000,0.788162,0.703346,0.233493
1398,69800000,0.784736,0.707359,0.232905
1400,69900000,0.781277,0.711353,0.232370
1402,70000000,0.777786,0.715324,0.231890
1404,70100000,0.774263,0.719274,0.231464
1406,70200000,0.770708,0.723200,0.231092
1408,70300000,0.767122,0.727103,0.230775
1410,70400000,0.763506,0.730983,0.230511
1412,70500000,0.759860,0.734837,0.230303
1414,70600000,0.756185,0.738666,0.230148
1416,70700000,0.752482,0.742470,0.230048
1418,70800000,0.748750,0.746247,0.230003
1420,70900000,0.744991,0.749997,0.230012
1422,71000000,0.741205,0.753719,0.230076
1424,71100000,0.737393,0.757413,0.230194
1426,71200000,0.733555,0.761079,0.230366
1428,71300000,0.729692,0.764715,0.230593
1430,71400000,0.725805,0.768321,0.230874
1432,71500000,0.721894,0.771896,0.231210
1434,71600000,0.717960,0.775441,0.231600
1436,71700000,0.714003,0.778953,0.232044
1438,71800000,0.710024,0.782434,0.232542
1440,71900000,0.706024,0.785882,0.233095
1442,72000000,0.702003,0.789296,0.233701
1444,72100000,0.697962,0.792677,0.234361
1446,72200000,0.693902,0.796023,0.235075
1448,72300000,0.689823,0.799334,0.235843
1450,72400000,0.685726,0.802610,0.236664
1452,72500000,0.681611,0.805850,0.237539
1454,72600000,0.677479,0.809054,0.238467
1456,72700000,0.673332,0.812220,0.239448
1458,72800000,0.669168,0.815349,0.240482
1460,72900000,0.664990,0.818440,0.241569
1462,73000000,0.660798,0.821493,0.242709
1464,73100000,0.656592,0.824507,0.243901
1466,73200000,0.652373,0.827481,0.245145
1468,73300000,0.648142,0.830416,0.246442
1470,73400000,0.643900,0.833310,0.247790
1472,73500000,0.639647,0.836163,0.249190
1474,73600000,0.635383,0.838975,0.250642
1476,73700000,0.631110,0.841746,0.252144
1478,73800000,0.626828,0.844474,0.253698
1480,73900000,0.622538,0.847160,0.255302
1482,74000000,0.618240,0.849803,0.256957
1484,74100000,0.613935,0.852402,0.258662
1486,74200000,0.609625,0.854958,0.260417
1488,74300000,0.605309,0.857469,0.262222
1490,74400000,0.600988,0.859936,0.264076
1492,74500000,0.596663,0.862358,0.265979
1494,74600000,0.592334,0.864734,0.267931
1496,74700000,0.588003,0.867065,0.269932
1498,74800000,0.583670,0.869349,0.271981
1500,74900000,0.579335,0.871588,0.274077
1502,75000000,0.575000,0.873779,0.276221
1504,75100000,0.570665,0.875923,0.278412
1506,75200000,0.566330,0.878019,0.280651
1508,75300000,0.561997,0.880068,0.282935
1510,75400000,0.557666,0.882069,0.285266
1512,75500000,0.553337,0.884021,0.287642
1514,75600000,0.549012,0.885924,0.290064
1516,75700000,0.544691,0.887778,0.292531
1518,75800000,0.540375,0.889583,0.295042
1520,75900000,0.536065,0.891338,0.297598
1522,76000000,0.531760,0.893043,0.300197
1524,76100000,0.527462,0.894698,0.302840
1526,76200000,0.523172,0.896302,0.305526
1528,76300000,0.518890,0.897856,0.308254
1530,76400000,0.514617,0.899358,0.311025
1532,76500000,0.510353,0.900810,0.313837
1534,76600000,0.506100,0.902210,0.316690
1536,76700000,0.501858,0.903558,0.319584
1538,76800000,0.497627,0.904855,0.322519
1540,76900000,0.493408,0.906099,0.325493
1542,77000000,0.489202,0.907291,0.328507
1544,77100000,0.485010,0.908431,0.331560
1546,77200000,0.480832,0.909518,0.334651
1548,77300000,0.476668,0.910552,0.337780
1550,77400000,0.472521,0.911533,0.340946
1552,77500000,0.468389,0.912461,0.344150
1554,77600000,0.464274,0.913336,0.347390
1556,77700000,0.460177,0.914157,0.350666
1558,77800000,0.456098,0.914925,0.353977
1560,77900000,0.452038,0.915639,0.357323
1562,78000000,0.447997,0.916299,0.360704
1564,78100000,0.443976,0.916905,0.364118
1566,78200000,0.439976,0.917458,0.367566
1568,78300000,0.435997,0.917956,0.371047
1570,78400000,0.432040,0.918400,0.374559
1572,78500000,0.428106,0.918790,0.378104
1574,78600000,0.424195,0.919126,0.381679
1576,78700000,0.420308,0.919407,0.385285
1578,78800000,0.416445,0.919634,0.388921
1580,78900000,0.412607,0.919806,0.392587
1582,79000000,0.408795,0.919924,0.396281
1584,79100000,0.405009,0.919988,0.400003
1586,79200000,0.401250,0.919997,0.403753
1588,79300000,0.397518,0.919952,0.407530
1590,79400000,0.393815,0.919852,0.411334
1592,79500000,0.390140,0.919697,0.415163
1594,79600000,0.386494,0.919489,0.419017
1596,79700000,0.382878,0.919225,0.422897
1598,79800000,0.379292,0.918908,0.426800
1600,79900000,0.375737,0.918536,0.430726
1602,80000000,0.372214,0.918110,0.434676
1604,80100000,0.368723,0.917630,0.438647
1606,80200000,0.365264,0.917095,0.442641
1608,80300000,0.361838,0.916507,0.446654
1610,80400000,0.358446,0.915865,0.450689
1612,80500000,0.355089,0.915169,0.454743
1614,80600000,0.351766,0.914419,0.458816
1616,80700000,0.348478,0.913615,0.462907
1618,80800000,0.345226,0.912758,0.467016
1620,80900000,0.342010,0.911848,0.471142
1622,81000000,0.338831,0.910885,0.475284
1624,81100000,0.335690,0.909868,0.479442
1626,81200000,0.332586,0.908799,0.483615
1628,81300000,0.329520,0.907677,0.487803
1630,81400000,0.326493,0.906502,0.492004
1632,81500000,0.323506,0.905275,0.496219
1634,81600000,0.320558,0.903996,0.500446
1636,81700000,0.317650,0.902665,0.504685
1638,81800000,0.314783,0.901282,0.508934
1640,81900000,0.311957,0.899848,0.513195
1642,82000000,0.309173,0.898362,0.517465
1644,82100000,0.306431,0.896826,0.521744
1646,82200000,0.303730,0.895238,0.526031
1648,82300000,0.301073,0.893600,0.530327
1650,82400000,0.298459,0.891912,0.534629
1652,82500000,0.295889,0.890173,0.538938
1654,82600000,0.293363,0.888385,0.543252
1656,82700000,0.290881,0.886547,0.547571
1658,82800000,0.288444,0.884660,0.551895
1660,82900000,0.286053,0.882725,0.556223
1662,83000000,0.283707,0.880740,0.560553
1664,83100000,0.281407,0.878708,0.564886
1666,83200000,0.279153,0.876627,0.569220
1668,83300000,0.276946,0.874499,0.573555
1670,83400000,0.274787,0.872323,0.577890
1672,83500000,0.272674,0.870101,0.582225
1674,83600000,0.270610,0.867832,0.586559
1676,83700000,0.268593,0.865516,0.590891
1678,83800000,0.266625,0.863155,0.595220
1680,83900000,0.264705,0.860748,0.599546
1682,84000000,0.262835,0.858296,0.603869
1684,84100000,0.261013,0.855800,0.608187
1686,84200000,0.259242,0.853259,0.612499
1688,84300000,0.257520,0.850674,0.616806
1690,84400000,0.255848,0.848046,0.621106
1692,84500000,0.254227,0.845374,0.625399
1694,84600000,0.252657,0.842660,0.629683
1696,84700000,0.251137,0.839904,0.633960
1698,84800000,0.249668,0.837105,0.638226
1700,84900000,0.248251,0.834266,0.642483
1702,85000000,0.246886,0.831385,0.646730
1704,85100000,0.245572,0.828464,0.650964
1706,85200000,0.244310,0.825503,0.655187
1708,85300000,0.243100,0.822502,0.659398
1710,85400000,0.241943,0.819462,0.663594
1712,85500000,0.240839,0.816384,0.667777
1714,85600000,0.239787,0.813267,0.671946
1716,85700000,0.238788,0.810113,0.676099
1718,85800000,0.237842,0.806922,0.680236
1720,85900000,0.236950,0.803694,0.684356
1722,86000000,0.236111,0.800430,0.688459
1724,86100000,0.235325,0.797131,0.692544
1726,86200000,0.234593,0.793796,0.696611
1728,86300000,0.233915,0.790427,0.700658
1730,86400000,0.233291,0.787023,0.704686
1732,86500000,0.232720,0.783587,0.708693
1734,86600000,0.232204,0.780117,0.712679
1736,86700000,0.231742,0.776615,0.716643
1738,86800000,0.231334,0.773081,0.720585
1740,86900000,0.230980,0.769516,0.724504
1742,87000000,0.230681,0.765920,0.728399
1744,87100000,0.230436,0.762294,0.732270
1746,87200000,0.230245,0.758638,0.736116
1748,87300000,0.230109,0.754954,0.739937
1750,87400000,0.230027,0.751241,0.743732
1752,87500000,0.230000,0.747500,0.747500
1754,87600000,0.230027,0.743732,0.751241
1756,87700000,0.230109,0.739937,0.754954
1758,87800000,0.230245,0.736116,0.758638
1760,87900000,0.230436,0.732270,0.762294
1762,88000000,0.230681,0.728399,0.765920
1764,88100000,0.230980,0.724504,0.769516
1766,88200000,0.231334,0.720585,0.773081
1768,88300000,0.231742,0.716643,0.776615
1770,88400000,0.232204,0.712679,0.780117
1772,88500000,0.232720,0.708693,0.783587
1774,88600000,0.233291,0.704686,0.787023
1776,88700000,0.233915,0.700658,0.790427
1778,88800000,0.234593,0.696611,0.793796
1780,88900000,0.235325,0.692544,0.797131
1782,89000000,0.236111,0.688459,0.800430
1784,89100000,0.236950,0.684356,0.803694
1786,89200000,0.237842,0.680236,0.806922
1788,89300000,0.238788,0.676099,0.810113
1790,89400000,0.239787,0.671946,0.813267
1792,89500000,0.240839,0.667777,0.816384
1794,89600000,0.241943,0.663594,0.819462
1796,89700000,0.243100,0.659398,0.822502
1798,89800000,0.244310,0.655187,0.825503
1800,89900000,0.245572,0.650964,0.828464
1802,90000000,0.246886,0.646730,0.831385
1804,90100000,0.248251,0.642483,0.834266
1806,90200000,0.249668,0.638226,0.837105
1808,90300000,0.251137,0.633960,0.839904
1810,90400000,0.252657,0.629683,0.842660
1812,90500000,0.254227,0.625399,0.845374
1814,90600000,0.255848,0.621106,0.848046
1816,90700000,0.257520,0.616806,0.850674
1818,90800000,0.259242,0.612499,0.853259
1820,90900000,0.261013,0.608187,0.855800
1822,91000000,0.262835,0.603869,0.858296
1824,91100000,0.264705,0.599546,0.860748
1826,91200000,0.266625,0.595220,0.863155
1828,91300000,0.268593,0.590891,0.865516
1830,91400000,0.270610,0.586559,0.867832
1832,91500000,0.272674,0.582225,0.870101
1834,91600000,0.274787,0.577890,0.872323
1836,91700000,0.276946,0.573555,0.874499
1838,91800000,0.279153,0.569220,0.876627
1840,91900000,0.281407,0.564886,0.878708
1842,92000000,0.283707,0.560553,0.880740
1844,92100000,0.286053,0.556223,0.882725
1846,92200000,0.288444,0.551895,0.884660
1848,92300000,0.290881,0.547571,0.886547
1850,92400000,0.293363,0.543252,0.888385
1852,92500000,0.295889,0.538938,0.890173
1854,92600000,0.298459,0.534629,0.891912
1856,92700000,0.301073,0.530327,0.893600
1858,92800000,0.303730,0.526031,0.895238
1860,92900000,0.306431,0.521744,0.896826
1862,93000000,0.309173,0.517465,0.898362
1864,93100000,0.311957,0.513195,0.899848
1866,93200000,0.314783,0.508934,0.901282
1868,93300000,0.317650,0.504685,0.902665
1870,93400000,0.320558,0.500446,0.903996
1872,93500000,0.323506,0.496219,0.905275
1874,93600000,0.326493,0.492004,0.906502
1876,93700000,0.329520,0.487803,0.907677
1878,93800000,0.332586,0.483615,0.908799
1880,93900000,0.335690,0.479442,0.909868
1882,94000000,0.338831,0.475284,0.910885
1884,94100000,0.342010,0.471142,0.911848
1886,94200000,0.345226,0.467016,0.912758
1888,94300000,0.348478,0.462907,0.913615
1890,94400000,0.351766,0.458816,0.914419
1892,94500000,0.355089,0.454743,0.915169
1894,94600000,0.358446,0.450689,0.915865
1896,94700000,0.361838,0.446654,0.916507
1898,94800000,0.365264,0.442641,0.917095
1900,94900000,0.368723,0.438647,0.917630
1902,95000000,0.372214,0.434676,0.918110
1904,95100000,0.375737,0.430726,0.918536
1906,95200000,0.379292,0.426800,0.918908
1908,95300000,0.382878,0.422897,0.919225
1910,95400000,0.386494,0.419017,0.919489
1912,95500000,0.390140,0.415163,0.919697
1914,95600000,0.393815,0.411334,0.919852
1916,95700000,0.397518,0.407530,0.919952
1918,95800000,0.401250,0.403753,0.919997
1920,95900000,0.405009,0.400003,0.919988
1922,96000000,0.408795,0.396281,0.919924
1924,96100000,0.412607,0.392587,0.919806
1926,96200000,0.416445,0.388921,0.919634
1928,96300000,0.420308,0.385285,0.919407
1930,96400000,0.424195,0.381679,0.919126
1932,96500000,0.428106,0.378104,0.918790
1934,96600000,0.432040,0.374559,0.918400
1936,96700000,0.435997,0.371047,0.917956
1938,96800000,0.439976,0.367566,0.917458
1940,96900000,0.443976,0.364118,0.916905
1942,97000000,0.447997,0.360704,0.916299
1944,97100000,0.452038,0.357323,0.915639
1946,97200000,0.456098,0.353977,0.914925
1948,97300000,0.460177,0.350666,0.914157
1950,97400000,0.464274,0.347390,0.913336
1952,97500000,0.468389,0.344150,0.912461
1954,97600000,0.472521,0.340946,0.911533
1956,97700000,0.476668,0.337780,0.910552
1958,97800000,0.480832,0.334651,0.909518
1960,97900000,0.485010,0.331560,0.908431
1962,98000000,0.489202,0.328507,0.907291
1964,98100000,0.493408,0.325493,0.906099
1966,98200000,0.497627,0.322519,0.904855
1968,98300000,0.501858,0.319584,0.903558
1970,98400000,0.506100,0.316690,0.902210
1972,98500000,0.510353,0.313837,0.900810
1974,98600000,0.514617,0.311025,0.899358
1976,98700000,0.518890,0.308254,0.897856
1978,98800000,0.523172,0.305526,0.896302
1980,98900000,0.527462,0.302840,0.894698
1982,99000000,0.531760,0.300197,0.893043
1984,99100000,0.536065,0.297598,0.891338
1986,99200000,0.540375,0.295042,0.889583
1988,99300000,0.544691,0.292531,0.887778
1990,99400000,0.549012,0.290064,0.885924
1992,99500000,0.553337,0.287642,0.884021
1994,99600000,0.557666,0.285266,0.882069
1996,99700000,0.561997,0.282935,0.880068
1998,99800000,0.566330,0.280651,0.878019
2000,99900000,0.570665,0.278412,0.875923
2002,100000000,0.575000,0.276221,0.873779
2004,100100000,0.579335,0.274077,0.871588
2006,100200000,0.583670,0.271981,0.869349
2008,100300000,0.588003,0.269932,0.867065
2010,100400000,0.592334,0.267931,0.864734
2012,100500000,0.596663,0.265979,0.862358
2014,100600000,0.600988,0.264076,0.859936
2016,100700000,0.605309,0.262222,0.857469
2018,100800000,0.609625,0.260417,0.854958
2020,100900000,0.613935,0.258662,0.852402
2022,101000000,0.618240,0.256957,0.849803
2024,101100000,0.622538,0.255302,0.847160
2026,101200000,0.626828,0.253698,0.844474
2028,101300000,0.631110,0.252144,0.841746
2030,101400000,0.635383,0.250642,0.838975
2032,101500000,0.639647,0.249190,0.836163
2034,101600000,0.643900,0.247790,0.833310
2036,101700000,0.648142,0.246442,0.830416
2038,101800000,0.652373,0.245145,0.827481
2040,101900000,0.656592,0.243901,0.824507
2042,102000000,0.660798,0.242709,0.821493
2044,102100000,0.664990,0.241569,0.818440
2046,102200000,0.669168,0.240482,0.815349
2048,102300000,0.673332,0.239448,0.812220
2050,102400000,0.677479,0.238467,0.809054
2052,102500000,0.681611,0.237539,0.805850
2054,102600000,0.685726,0.236664,0.802610
2056,102700000,0.689823,0.235843,0.799334
2058,102800000,0.693902,0.235075,0.796023
2060,102900000,0.697962,0.234361,0.792677
2062,103000000,0.702003,0.233701,0.789296
2064,103100000,0.706024,0.233095,0.785882
2066,103200000,0.710024,0.232542,0.782434
2068,103300000,0.714003,0.232044,0.778953
2070,103400000,0.717960,0.231600,0.775441
2072,103500000,0.721894,0.231210,0.771896
2074,103600000,0.725805,0.230874,0.768321
2076,103700000,0.729692,0.230593,0.764715
2078,103800000,0.733555,0.230366,0.761079
2080,103900000,0.737393,0.230194,0.757413
2082,104000000,0.741205,0.230076,0.753719
2084,104100000,0.744991,0.230012,0.749997
2086,104200000,0.748750,0.230003,0.746247
2088,104300000,0.752482,0.230048,0.742470
2090,104400000,0.756185,0.230148,0.738666
2092,104500000,0.759860,0.230303,0.734837
2094,104600000,0.763506,0.230511,0.730983
2096,104700000,0.767122,0.230775,0.727103
2098,104800000,0.770708,0.231092,0.723200
2100,104900000,0.774263,0.231464,0.719274
2102,105000000,0.777786,0.231890,0.715324
2104,105100000,0.781277,0.232370,0.711353
2106,105200000,0.784736,0.232905,0.707359
2108,105300000,0.788162,0.233493,0.703346
2110,105400000,0.791554,0.234135,0.699311
2112,105500000,0.794911,0.234831,0.695257
2114,105600000,0.798234,0.235581,0.691184
2116,105700000,0.801522,0.236385,0.687093
2118,105800000,0.804774,0.237242,0.682984
2120,105900000,0.807990,0.238152,0.678858
2122,106000000,0.811169,0.239115,0.674716
2124,106100000,0.814310,0.240132,0.670558
2126,106200000,0.817414,0.241201,0.666385
2128,106300000,0.820480,0.242323,0.662197
2130,106400000,0.823507,0.243498,0.657996
2132,106500000,0.826494,0.244725,0.653781
2134,106600000,0.829442,0.246004,0.649554
2136,106700000,0.832350,0.247335,0.645315
2138,106800000,0.835217,0.248718,0.641066
2140,106900000,0.838043,0.250152,0.636805
2142,107000000,0.840827,0.251638,0.632535
2144,107100000,0.843569,0.253174,0.628256
2146,107200000,0.846270,0.254762,0.623969
2148,107300000,0.848927,0.256400,0.619673
2150,107400000,0.851541,0.258088,0.615371
2152,107500000,0.854111,0.259827,0.611062
2154,107600000,0.856637,0.261615,0.606748
2156,107700000,0.859119,0.263453,0.602429
2158,107800000,0.861556,0.265340,0.598105
2160,107900000,0.863947,0.267275,0.593777
2162,108000000,0.866293,0.269260,0.589447
2164,108100000,0.868593,0.271292,0.585114
2166,108200000,0.870847,0.273373,0.580780
2168,108300000,0.873054,0.275501,0.576445
2170,108400000,0.875213,0.277677,0.572110
