epoch,ts_ns,duty_a,duty_b,duty_c,config_id
1206,60200000,0.787557,0.282172,0.430272,2
1208,60300000,0.788608,0.284781,0.426611,2
1210,60400000,0.789614,0.287424,0.422961,2
1212,60500000,0.790575,0.290101,0.419324,2
1214,60600000,0.791490,0.292811,0.415699,2
1216,60700000,0.792358,0.295554,0.412088,2
1218,60800000,0.793180,0.298329,0.408491,2
1220,60900000,0.793957,0.301136,0.404908,2
1222,61000000,0.794686,0.303974,0.401340,2
1224,61100000,0.795369,0.306843,0.397788,2
1226,61200000,0.796006,0.309743,0.394251,2
1228,61300000,0.796596,0.312672,0.390732,2
1230,61400000,0.797138,0.315632,0.387230,2
1232,61500000,0.797634,0.318620,0.383745,2
1234,61600000,0.798083,0.321637,0.380279,2
1236,61700000,0.798485,0.324683,0.376832,2
1238,61800000,0.798840,0.327756,0.373404,2
1240,61900000,0.799148,0.330856,0.369997,2
1242,62000000,0.799408,0.333983,0.366609,2
1244,62100000,0.799621,0.337136,0.363243,2
1246,62200000,0.799787,0.340314,0.359899,2
1248,62300000,0.799905,0.343518,0.356576,2
1250,62400000,0.799976,0.346747,0.353277,2
1252,62500000,0.800000,0.350000,0.350000,2
1254,62600000,0.799976,0.353277,0.346747,2
1256,62700000,0.799905,0.356576,0.343518,2
1258,62800000,0.799787,0.359899,0.340314,2
1260,62900000,0.799621,0.363243,0.337136,2
1262,63000000,0.799408,0.366609,0.333983,2
1264,63100000,0.799148,0.369997,0.330856,2
1266,63200000,0.798840,0.373404,0.327756,2
1268,63300000,0.798485,0.376832,0.324683,2
1270,63400000,0.798083,0.380279,0.321637,2
1272,63500000,0.797634,0.383745,0.318620,2
1274,63600000,0.797138,0.387230,0.315632,2
1276,63700000,0.796596,0.390732,0.312672,2
1278,63800000,0.796006,0.394251,0.309743,2
1280,63900000,0.795369,0.397788,0.306843,2
1282,64000000,0.794686,0.401340,0.303974,2
1284,64100000,0.793957,0.404908,0.301136,2
1286,64200000,0.793180,0.408491,0.298329,2
1288,64300000,0.792358,0.412088,0.295554,2
1290,64400000,0.791490,0.415699,0.292811,2
1292,64500000,0.790575,0.419324,0.290101,2
1294,64600000,0.789614,0.422961,0.287424,2
1296,64700000,0.788608,0.426611,0.284781,2
1298,64800000,0.787557,0.430272,0.282172,2
1300,64900000,0.786459,0.433944,0.279597,2
1302,65000000,0.785317,0.437626,0.277057,2
1304,65100000,0.784129,0.441319,0.274552,2
1306,65200000,0.782897,0.445020,0.272082,2
1308,65300000,0.781620,0.448731,0.269649,2
1310,65400000,0.780299,0.452449,0.267252,2
1312,65500000,0.778933,0.456175,0.264892,2
1314,65600000,0.777523,0.459908,0.262569,2
1316,65700000,0.776070,0.463647,0.260283,2
1318,65800000,0.774572,0.467392,0.258036,2
1320,65900000,0.773032,0.471142,0.255826,2
1322,66000000,0.771448,0.474897,0.253655,2
1324,66100000,0.769822,0.478655,0.251523,2
1326,66200000,0.768152,0.482417,0.249430,2
1328,66300000,0.766441,0.486182,0.247377,2
1330,66400000,0.764687,0.489949,0.245364,2
1332,66500000,0.762892,0.493717,0.243391,2
1334,66600000,0.761055,0.497487,0.241458,2
1336,66700000,0.759177,0.501257,0.239566,2
1338,66800000,0.757258,0.505026,0.237716,2
1340,66900000,0.755298,0.508795,0.235906,2
1342,67000000,0.753298,0.512563,0.234139,2
1344,67100000,0.751258,0.516328,0.232413,2
1346,67200000,0.749179,0.520091,0.230730,2
1348,67300000,0.747060,0.523851,0.229089,2
1350,67400000,0.744902,0.527607,0.227491,2
1352,67500000,0.742705,0.531359,0.225936,2
1354,67600000,0.740470,0.535105,0.224425,2
1356,67700000,0.738197,0.538846,0.222957,2
1358,67800000,0.735887,0.542581,0.221532,2
1360,67900000,0.733539,0.546310,0.220152,2
1362,68000000,0.731154,0.550031,0.218815,2
1364,68100000,0.728733,0.553744,0.217524,2
1366,68200000,0.726275,0.557448,0.216276,2
1368,68300000,0.723782,0.561144,0.215074,2
1370,68400000,0.721254,0.564830,0.213916,2
1372,68500000,0.718691,0.568505,0.212804,2
1374,68600000,0.716093,0.572170,0.211737,2
1376,68700000,0.713461,0.575823,0.210716,2
1378,68800000,0.710795,0.579465,0.209740,2
1380,68900000,0.708096,0.583094,0.208810,2
1382,69000000,0.705364,0.586710,0.207926,2
1384,69100000,0.702600,0.590312,0.207089,2
1386,69200000,0.699804,0.593899,0.206297,2
1388,69300000,0.696976,0.597472,0.205552,2
1390,69400000,0.694117,0.601030,0.204853,2
1392,69500000,0.691227,0.604572,0.204201,2
1394,69600000,0.688307,0.608097,0.203596,2
1396,69700000,0.685358,0.611605,0.203037,2
1398,69800000,0.682379,0.615095,0.202526,2
1400,69900000,0.679371,0.618567,0.202061,2
1402,70000000,0.676336,0.622021,0.201643,2
1404,70100000,0.673272,0.625455,0.201273,2
1406,70200000,0.670181,0.628870,0.200950,2
1408,70300000,0.667063,0.632264,0.200674,2
1410,70400000,0.663918,0.635637,0.200445,2
1412,70500000,0.660748,0.638989,0.200263,2
1414,70600000,0.657552,0.642319,0.200129,2
1416,70700000,0.654332,0.645626,0.200042,2
1418,70800000,0.651087,0.648910,0.200003,2
1420,70900000,0.647818,0.652171,0.200011,2
1422,71000000,0.644526,0.655408,0.200066,2
1424,71100000,0.641211,0.658620,0.200168,2
1426,71200000,0.637874,0.661808,0.200318,2
1428,71300000,0.634515,0.664969,0.200516,2
1430,71400000,0.631135,0.668105,0.200760,2
1432,71500000,0.627734,0.671214,0.201052,2
1434,71600000,0.624313,0.674296,0.201391,2
1436,71700000,0.620872,0.677351,0.201777,2
1438,71800000,0.617412,0.680377,0.202211,2
1440,71900000,0.613934,0.683375,0.202691,2
1442,72000000,0.610437,0.686344,0.203218,2
1444,72100000,0.606924,0.689284,0.203792,2
1446,72200000,0.603393,0.692194,0.204413,2
1448,72300000,0.599846,0.695073,0.205081,2
1450,72400000,0.596283,0.697922,0.205795,2
1452,72500000,0.592705,0.700739,0.206556,2
1454,72600000,0.589112,0.703525,0.207363,2
1456,72700000,0.585506,0.706278,0.208216,2
1458,72800000,0.581886,0.708999,0.209115,2
1460,72900000,0.578252,0.711687,0.210060,2
1462,73000000,0.574607,0.714342,0.211051,2
1464,73100000,0.570950,0.716962,0.212088,2
1466,73200000,0.567281,0.719549,0.213170,2
1468,73300000,0.563602,0.722101,0.214297,2
1470,73400000,0.559913,0.724617,0.215470,2
1472,73500000,0.556214,0.727099,0.216687,2
1474,73600000,0.552507,0.729544,0.217949,2
1476,73700000,0.548791,0.731953,0.219256,2
1478,73800000,0.545068,0.734325,0.220607,2
1480,73900000,0.541337,0.736661,0.222002,2
1482,74000000,0.537600,0.738959,0.223441,2
1484,74100000,0.533857,0.741219,0.224924,2
1486,74200000,0.530109,0.743442,0.226450,2
1488,74300000,0.526355,0.745625,0.228019,2
1490,74400000,0.522598,0.747770,0.229631,2
1492,74500000,0.518837,0.749876,0.231286,2
1494,74600000,0.515073,0.751943,0.232984,2
1496,74700000,0.511307,0.753969,0.234723,2
1498,74800000,0.507539,0.755956,0.236505,2
1500,74900000,0.503770,0.757902,0.238328,2
1502,75000000,0.500000,0.759808,0.240192,2
1504,75100000,0.496230,0.761672,0.242098,2
1506,75200000,0.492461,0.763495,0.244044,2
1508,75300000,0.488693,0.765277,0.246031,2
1510,75400000,0.484927,0.767016,0.248057,2
1512,75500000,0.481163,0.768714,0.250124,2
1514,75600000,0.477402,0.770369,0.252230,2
1516,75700000,0.473645,0.771981,0.254375,2
1518,75800000,0.469891,0.773550,0.256558,2
1520,75900000,0.466143,0.775076,0.258781,2
1522,76000000,0.462400,0.776559,0.261041,2
1524,76100000,0.458663,0.777998,0.263339,2
1526,76200000,0.454932,0.779393,0.265675,2
1528,76300000,0.451209,0.780744,0.268047,2
1530,76400000,0.447493,0.782051,0.270456,2
1532,76500000,0.443786,0.783313,0.272901,2
1534,76600000,0.440087,0.784530,0.275383,2
1536,76700000,0.436398,0.785703,0.277899,2
1538,76800000,0.432719,0.786830,0.280451,2
1540,76900000,0.429050,0.787912,0.283038,2
1542,77000000,0.425393,0.788949,0.285658,2
1544,77100000,0.421748,0.789940,0.288313,2
1546,77200000,0.418114,0.790885,0.291001,2
1548,77300000,0.414494,0.791784,0.293722,2
1550,77400000,0.410888,0.792637,0.296475,2
1552,77500000,0.407295,0.793444,0.299261,2
1554,77600000,0.403717,0.794205,0.302078,2
1556,77700000,0.400154,0.794919,0.304927,2
1558,77800000,0.396607,0.795587,0.307806,2
1560,77900000,0.393076,0.796208,0.310716,2
1562,78000000,0.389563,0.796782,0.313656,2
1564,78100000,0.386066,0.797309,0.316625,2
1566,78200000,0.382588,0.797789,0.319623,2
1568,78300000,0.379128,0.798223,0.322649,2
1570,78400000,0.375687,0.798609,0.325704,2
1572,78500000,0.372266,0.798948,0.328786,2
1574,78600000,0.368865,0.799240,0.331895,2
1576,78700000,0.365485,0.799484,0.335031,2
1578,78800000,0.362126,0.799682,0.338192,2
1580,78900000,0.358789,0.799832,0.341380,2
1582,79000000,0.355474,0.799934,0.344592,2
1584,79100000,0.352182,0.799989,0.347829,2
1586,79200000,0.348913,0.799997,0.351090,2
1588,79300000,0.345668,0.799958,0.354374,2
1590,79400000,0.342448,0.799871,0.357681,2
1592,79500000,0.339252,0.799737,0.361011,2
1594,79600000,0.336082,0.799555,0.364363,2
1596,79700000,0.332937,0.799326,0.367736,2
1598,79800000,0.329819,0.799050,0.371130,2
1600,79900000,0.326728,0.798727,0.374545,2
1602,80000000,0.323664,0.798357,0.377979,2
1604,80100000,0.320629,0.797939,0.381433,2
1606,80200000,0.317621,0.797474,0.384905,2
1608,80300000,0.314642,0.796963,0.388395,2
1610,80400000,0.311693,0.796404,0.391903,2
1612,80500000,0.308773,0.795799,0.395428,2
1614,80600000,0.305883,0.795147,0.398970,2
1616,80700000,0.303024,0.794448,0.402528,2
1618,80800000,0.300196,0.793703,0.406101,2
1620,80900000,0.297400,0.792911,0.409688,2
1622,81000000,0.294636,0.792074,0.413290,2
1624,81100000,0.291904,0.791190,0.416906,2
1626,81200000,0.289205,0.790260,0.420535,2
1628,81300000,0.286539,0.789284,0.424177,2
1630,81400000,0.283907,0.788263,0.427830,2
1632,81500000,0.281309,0.787196,0.431495,2
1634,81600000,0.278746,0.786084,0.435170,2
1636,81700000,0.276218,0.784926,0.438856,2
1638,81800000,0.273725,0.783724,0.442552,2
1640,81900000,0.271267,0.782476,0.446256,2
1642,82000000,0.268846,0.781185,0.449969,2
1644,82100000,0.266461,0.779848,0.453690,2
1646,82200000,0.264113,0.778468,0.457419,2
1648,82300000,0.261803,0.777043,0.461154,2
1650,82400000,0.259530,0.775575,0.464895,2
1652,82500000,0.257295,0.774064,0.468641,2
1654,82600000,0.255098,0.772509,0.472393,2
1656,82700000,0.252940,0.770911,0.476149,2
1658,82800000,0.250821,0.769270,0.479909,2
1660,82900000,0.248742,0.767587,0.483672,2
1662,83000000,0.246702,0.765861,0.487437,2
1664,83100000,0.244702,0.764094,0.491205,2
1666,83200000,0.242742,0.762284,0.494974,2
1668,83300000,0.240823,0.760434,0.498743,2
1670,83400000,0.238945,0.758542,0.502513,2
1672,83500000,0.237108,0.756609,0.506283,2
1674,83600000,0.235313,0.754636,0.510051,2
1676,83700000,0.233559,0.752623,0.513818,2
1678,83800000,0.231848,0.750570,0.517583,2
1680,83900000,0.230178,0.748477,0.521345,2
1682,84000000,0.228552,0.746345,0.525103,2
1684,84100000,0.226968,0.744174,0.528858,2
1686,84200000,0.225428,0.741964,0.532608,2
1688,84300000,0.223930,0.739717,0.536353,2
1690,84400000,0.222477,0.737431,0.540092,2
1692,84500000,0.221067,0.735108,0.543825,2
1694,84600000,0.219701,0.732748,0.547551,2
1696,84700000,0.218380,0.730351,0.551269,2
1698,84800000,0.217103,0.727918,0.554980,2
1700,84900000,0.215871,0.725448,0.558681,2
1702,85000000,0.214683,0.722943,0.562374,2
1704,85100000,0.213541,0.720403,0.566056,2
1706,85200000,0.212443,0.717828,0.569728,2
1708,85300000,0.211392,0.715219,0.573389,2
1710,85400000,0.210386,0.712576,0.577039,2
1712,85500000,0.209425,0.709899,0.580676,2
1714,85600000,0.208510,0.707189,0.584301,2
1716,85700000,0.207642,0.704446,0.587912,2
1718,85800000,0.206820,0.701671,0.591509,2
1720,85900000,0.206043,0.698864,0.595092,2
1722,86000000,0.205314,0.696026,0.598660,2
1724,86100000,0.204631,0.693157,0.602212,2
1726,86200000,0.203994,0.690257,0.605749,2
1728,86300000,0.203404,0.687328,0.609268,2
1730,86400000,0.202862,0.684368,0.612770,2
1732,86500000,0.202366,0.681380,0.616255,2
1734,86600000,0.201917,0.678363,0.619721,2
1736,86700000,0.201515,0.675317,0.623168,2
1738,86800000,0.201160,0.672244,0.626596,2
1740,86900000,0.200852,0.669144,0.630003,2
1742,87000000,0.200592,0.666017,0.633391,2
1744,87100000,0.200379,0.662864,0.636757,2
1746,87200000,0.200213,0.659686,0.640101,2
1748,87300000,0.200095,0.656482,0.643424,2
1750,87400000,0.200024,0.653253,0.646723,2
1752,87500000,0.200000,0.650000,0.650000,2
1754,87600000,0.200024,0.646723,0.653253,2
1756,87700000,0.200095,0.643424,0.656482,2
1758,87800000,0.200213,0.640101,0.659686,2
1760,87900000,0.200379,0.636757,0.662864,2
1762,88000000,0.200592,0.633391,0.666017,2
1764,88100000,0.200852,0.630003,0.669144,2
1766,88200000,0.201160,0.626596,0.672244,2
1768,88300000,0.201515,0.623168,0.675317,2
1770,88400000,0.201917,0.619721,0.678363,2
1772,88500000,0.202366,0.616255,0.681380,2
1774,88600000,0.202862,0.612770,0.684368,2
1776,88700000,0.203404,0.609268,0.687328,2
1778,88800000,0.203994,0.605749,0.690257,2
1780,88900000,0.204631,0.602212,0.693157,2
1782,89000000,0.205314,0.598660,0.696026,2
1784,89100000,0.206043,0.595092,0.698864,2
1786,89200000,0.206820,0.591509,0.701671,2
1788,89300000,0.207642,0.587912,0.704446,2
1790,89400000,0.208510,0.584301,0.707189,2
1792,89500000,0.209425,0.580676,0.709899,2
1794,89600000,0.210386,0.577039,0.712576,2
1796,89700000,0.211392,0.573389,0.715219,2
1798,89800000,0.212443,0.569728,0.717828,2
1800,89900000,0.213541,0.566056,0.720403,2
1802,90000000,0.214683,0.562374,0.722943,2
1804,90100000,0.215871,0.558681,0.725448,2
1806,90200000,0.217103,0.554980,0.727918,2
1808,90300000,0.218380,0.551269,0.730351,2
1810,90400000,0.219701,0.547551,0.732748,2
1812,90500000,0.221067,0.543825,0.735108,2
1814,90600000,0.222477,0.540092,0.737431,2
1816,90700000,0.223930,0.536353,0.739717,2
1818,90800000,0.225428,0.532608,0.741964,2
1820,90900000,0.226968,0.528858,0.744174,2
1822,91000000,0.228552,0.525103,0.746345,2
1824,91100000,0.230178,0.521345,0.748477,2
1826,91200000,0.231848,0.517583,0.750570,2
1828,91300000,0.233559,0.513818,0.752623,2
1830,91400000,0.235313,0.510051,0.754636,2
1832,91500000,0.237108,0.506283,0.756609,2
1834,91600000,0.238945,0.502513,0.758542,2
1836,91700000,0.240823,0.498743,0.760434,2
1838,91800000,0.242742,0.494974,0.762284,2
1840,91900000,0.244702,0.491205,0.764094,2
1842,92000000,0.246702,0.487437,0.765861,2
1844,92100000,0.248742,0.483672,0.767587,2
1846,92200000,0.250821,0.479909,0.769270,2
1848,92300000,0.252940,0.476149,0.770911,2
1850,92400000,0.255098,0.472393,0.772509,2
1852,92500000,0.257295,0.468641,0.774064,2
1854,92600000,0.259530,0.464895,0.775575,2
1856,92700000,0.261803,0.461154,0.777043,2
1858,92800000,0.264113,0.457419,0.778468,2
1860,92900000,0.266461,0.453690,0.779848,2
1862,93000000,0.268846,0.449969,0.781185,2
1864,93100000,0.271267,0.446256,0.782476,2
1866,93200000,0.273725,0.442552,0.783724,2
1868,93300000,0.276218,0.438856,0.784926,2
1870,93400000,0.278746,0.435170,0.786084,2
1872,93500000,0.281309,0.431495,0.787196,2
1874,93600000,0.283907,0.427830,0.788263,2
1876,93700000,0.286539,0.424177,0.789284,2
1878,93800000,0.289205,0.420535,0.790260,2
1880,93900000,0.291904,0.416906,0.791190,2
1882,94000000,0.294636,0.413290,0.792074,2
1884,94100000,0.297400,0.409688,0.792911,2
1886,94200000,0.300196,0.406101,0.793703,2
1888,94300000,0.303024,0.402528,0.794448,2
1890,94400000,0.305883,0.398970,0.795147,2
1892,94500000,0.308773,0.395428,0.795799,2
1894,94600000,0.311693,0.391903,0.796404,2
1896,94700000,0.314642,0.388395,0.796963,2
1898,94800000,0.317621,0.384905,0.797474,2
1900,94900000,0.320629,0.381433,0.797939,2
1902,95000000,0.323664,0.377979,0.798357,2
1904,95100000,0.326728,0.374545,0.798727,2
1906,95200000,0.329819,0.371130,0.799050,2
1908,95300000,0.332937,0.367736,0.799326,2
1910,95400000,0.336082,0.364363,0.799555,2
1912,95500000,0.339252,0.361011,0.799737,2
1914,95600000,0.342448,0.357681,0.799871,2
1916,95700000,0.345668,0.354374,0.799958,2
1918,95800000,0.348913,0.351090,0.799997,2
1920,95900000,0.352182,0.347829,0.799989,2
1922,96000000,0.355474,0.344592,0.799934,2
1924,96100000,0.358789,0.341380,0.799832,2
1926,96200000,0.362126,0.338192,0.799682,2
1928,96300000,0.365485,0.335031,0.799484,2
1930,96400000,0.368865,0.331895,0.799240,2
1932,96500000,0.372266,0.328786,0.798948,2
1934,96600000,0.375687,0.325704,0.798609,2
1936,96700000,0.379128,0.322649,0.798223,2
1938,96800000,0.382588,0.319623,0.797789,2
1940,96900000,0.386066,0.316625,0.797309,2
1942,97000000,0.389563,0.313656,0.796782,2
1944,97100000,0.393076,0.310716,0.796208,2
1946,97200000,0.396607,0.307806,0.795587,2
1948,97300000,0.400154,0.304927,0.794919,2
1950,97400000,0.403717,0.302078,0.794205,2
1952,97500000,0.407295,0.299261,0.793444,2
1954,97600000,0.410888,0.296475,0.792637,2
1956,97700000,0.414494,0.293722,0.791784,2
1958,97800000,0.418114,0.291001,0.790885,2
1960,97900000,0.421748,0.288313,0.789940,2
1962,98000000,0.425393,0.285658,0.788949,2
1964,98100000,0.429050,0.283038,0.787912,2
1966,98200000,0.432719,0.280451,0.786830,2
1968,98300000,0.436398,0.277899,0.785703,2
1970,98400000,0.440087,0.275383,0.784530,2
1972,98500000,0.443786,0.272901,0.783313,2
1974,98600000,0.447493,0.270456,0.782051,2
1976,98700000,0.451209,0.268047,0.780744,2
1978,98800000,0.454932,0.265675,0.779393,2
1980,98900000,0.458663,0.263339,0.777998,2
1982,99000000,0.462400,0.261041,0.776559,2
1984,99100000,0.466143,0.258781,0.775076,2
1986,99200000,0.469891,0.256558,0.773550,2
1988,99300000,0.473645,0.254375,0.771981,2
1990,99400000,0.477402,0.252230,0.770369,2
1992,99500000,0.481163,0.250124,0.768714,2
1994,99600000,0.484927,0.248057,0.767016,2
1996,99700000,0.488693,0.246031,0.765277,2
1998,99800000,0.492461,0.244044,0.763495,2
2000,99900000,0.496230,0.242098,0.761672,2
2002,100000000,0.500000,0.240192,0.759808,2
2004,100100000,0.503770,0.238328,0.757902,2
2006,100200000,0.507539,0.236505,0.755956,2
2008,100300000,0.511307,0.234723,0.753969,2
2010,100400000,0.515073,0.232984,0.751943,2
2012,100500000,0.518837,0.231286,0.749876,2
2014,100600000,0.522598,0.229631,0.747770,2
2016,100700000,0.526355,0.228019,0.745625,2
2018,100800000,0.530109,0.226450,0.743442,2
2020,100900000,0.533857,0.224924,0.741219,2
2022,101000000,0.537600,0.223441,0.738959,2
2024,101100000,0.541337,0.222002,0.736661,2
2026,101200000,0.545068,0.220607,0.734325,2
2028,101300000,0.548791,0.219256,0.731953,2
2030,101400000,0.552507,0.217949,0.729544,2
2032,101500000,0.556214,0.216687,0.727099,2
2034,101600000,0.559913,0.215470,0.724617,2
2036,101700000,0.563602,0.214297,0.722101,2
2038,101800000,0.567281,0.213170,0.719549,2
2040,101900000,0.570950,0.212088,0.716962,2
2042,102000000,0.574607,0.211051,0.714342,2
2044,102100000,0.578252,0.210060,0.711687,2
2046,102200000,0.581886,0.209115,0.708999,2
2048,102300000,0.585506,0.208216,0.706278,2
2050,102400000,0.589112,0.207363,0.703525,2
2052,102500000,0.592705,0.206556,0.700739,2
2054,102600000,0.596283,0.205795,0.697922,2
2056,102700000,0.599846,0.205081,0.695073,2
2058,102800000,0.603393,0.204413,0.692194,2
2060,102900000,0.606924,0.203792,0.689284,2
2062,103000000,0.610437,0.203218,0.686344,2
2064,103100000,0.613934,0.202691,0.683375,2
2066,103200000,0.617412,0.202211,0.680377,2
2068,103300000,0.620872,0.201777,0.677351,2
2070,103400000,0.624313,0.201391,0.674296,2
2072,103500000,0.627734,0.201052,0.671214,2
2074,103600000,0.631135,0.200760,0.668105,2
